Mw,Repi,dip,mech,depth,vs30,sdrop,ev_nation_code,stn,u,v,w,psa_01_u,psa_04_u,psa_07_u,psa_100_u,psa_01_v,psa_04_v,psa_07_v,psa_100_v
4.8,105.5,50,SS,19.8,861.645389,30.429863203130676,IT,SBPO,-1.657442,-1.4666629999999998,0.502395,1.6581400000000002,1.69144,2.80108,2.4889,0.50271,0.583661,1.58054,1.35807
4.8,116.0,50,SS,19.8,302.057214,26.20824862247044,IT,SFI,-0.445653,0.370079,-0.325623,0.445792,0.462792,0.506558,0.513612,0.325923,0.332903,0.36974,0.446154
4.8,204.7,50,SS,19.8,499.805481,26.20824862247044,IT,SSFR,0.225335,-0.186671,-0.06198500000000001,0.226038,0.264002,0.234758,0.314838,0.062169,0.06851499999999999,0.103481,0.168576
4.8,99.4,50,SS,19.8,504.92581399999995,26.20824862247044,IT,T0813,0.923074,-1.030517,0.286487,0.923541,0.94564,1.27742,1.37263,0.288995,0.376801,0.8333889999999999,0.929602
4.8,88.0,50,SS,19.8,208.0,26.20824862247044,IT,T0819,-0.6495340000000001,0.661049,0.351532,0.651504,0.695409,1.19434,1.12511,0.35180100000000003,0.490576,0.934763,0.750674
4.8,164.4,50,SS,19.8,1305.613413,26.20824862247044,IT,VOBA,-1.231231,0.832633,-0.39785,1.23226,1.25936,1.36835,1.46125,0.398141,0.424849,0.502861,0.827167
4.8,47.2,50,SS,19.8,297.984782,26.20824862247044,IT,ZCCA,-3.5897010000000003,-2.057835,1.998585,3.5922300000000003,3.66245,3.91228,4.001530000000002,2.00235,2.08188,2.06336,3.07538
4.8,165.3,50,SS,19.8,549.852458,26.20824862247044,IT,ZEN8,-0.249354,0.198718,0.11497,0.249907,0.264388,0.288062,0.35778000000000004,0.115433,0.124006,0.14051,0.20866
4.8,165.3,50,SS,19.8,651.38501,26.20824862247044,IT,ZOVE,0.310373,-0.299975,-0.164597,0.310906,0.32664,0.399265,0.444306,0.165024,0.187054,0.219677,0.302107
4.8,4.8,50,SS,19.8,659.8368360000001,26.20824862247044,IT,VLC,-13.296616,-19.213878,-10.128847,13.3176,44.4468,50.3508,42.0815,10.3009,18.4544,30.338,34.747
4.56,169.9,50,SS,32.231,600.208527,26.20824862247044,IT,CELI,0.018183,0.024687,0.01547,0.018189,0.020033,0.022063,0.025576,0.01548,0.023696,0.033007,0.044574
4.56,181.6,50,SS,32.231,539.034034,26.20824862247044,IT,PIPA,0.094937,-0.076907,0.088228,0.094963,0.106318,0.123207,0.20031,0.08829,0.097331,0.260957,0.354038
4.56,222.7,50,SS,32.231,418.851523,26.20824862247044,IT,SALB,0.024543,0.018109,-0.015013999999999996,0.02467,0.026489,0.035101,0.051384000000000006,0.015076,0.017700999999999998,0.03082,0.029618
4.56,65.8,50,SS,32.231,621.514514,26.20824862247044,IT,CEL,0.272377,0.231443,-0.262387,0.272432,0.294064,0.392311,0.37581,0.263644,0.29821,0.423291,0.371005
4.56,147.3,50,SS,32.231,420.57434000000006,26.20824862247044,IT,TIP,-0.012519,0.013219,0.019585,0.012537,0.017707,0.018736000000000003,0.026515,0.01959,0.024493,0.037334,0.044938
4.4,200.1,50,TF,18.52,597.891754,26.20824862247044,IT,CELI,-0.021754,0.020266,-0.018651,0.021786,0.024144,0.025738,0.040559,0.018651,0.024707,0.053059,0.06293
4.4,45.8,50,TF,18.52,684.436239,23.059081272511175,IT,ECHR,-3.121553,-2.915909,1.625014,3.1258,3.21948,3.21729,3.652530000000001,1.62598,1.6632900000000002,1.81109,2.47335
4.4,38.6,50,TF,18.52,684.436239,23.059081272511175,IT,ILLI,6.3907050000000005,6.83062,6.561337,6.435230000000002,8.15934,12.3941,15.7386,6.592789999999999,8.464939999999999,15.3411,16.3333
4.4,101.6,50,TF,18.52,361.436598,25.654998878124243,IT,JOPP,-0.226768,-0.17698,-0.113864,0.22704,0.262915,0.588553,0.4669640000000001,0.114211,0.220962,0.308191,0.248162
4.4,138.5,50,TF,18.52,361.436598,28.543156583656806,IT,PLAC,-0.043601,0.053081,-0.042046,0.043601,0.044745,0.052917999999999986,0.069787,0.042053,0.050460000000000005,0.079493,0.099197
4.4,224.2,50,TF,18.52,684.436239,23.556350084701783,IT,CUC,0.025537,-0.020299,-0.015839,0.025537,0.03022,0.061997,0.075652,0.015842,0.021477,0.050863,0.05548
4.4,200.1,50,TF,18.52,600.1599480000001,25.113428101114895,IT,TIP,0.012178,-0.009348,-0.009449,0.012182,0.012608,0.012336,0.01356,0.009449,0.010607,0.021207,0.030058
3.8,186.2,50,NF,32.38,573.342262,25.113428101114895,IT,CAR1,0.046798,0.035453,-0.023014,0.046993,0.051665,0.06131,0.091326,0.023048,0.02625,0.050618,0.059625
3.8,215.4,50,NF,32.38,902.158142,25.113428101114895,IT,CELI,0.004328,-0.005638000000000001,-0.005135,0.004335,0.004508,0.005278,0.008387,0.005144,0.006197,0.012716,0.020472
3.8,39.8,50,NF,32.38,362.133652,25.113428101114895,IT,EPOZ,0.571159,-0.942935,-0.879257,0.5716319999999999,0.63837,1.62022,1.53352,0.884494,1.01918,1.93028,2.15581
3.8,35.3,50,NF,32.38,592.166241,25.113428101114895,IT,EVRN,-1.40389,-2.24454,-0.6577430000000001,1.40661,1.55014,2.1411,4.81438,0.660601,0.700742,1.1014,1.7737599999999998
3.8,114.7,50,NF,32.38,1145.949702,22.572309683816076,IT,JOPP,-0.041906,-0.056962,0.025668,0.042125,0.047949,0.092563,0.09961,0.025883,0.038254,0.057783,0.048972
3.8,147.4,50,NF,32.38,804.300694,22.572309683816076,IT,PLAC,0.027375,0.026444,0.010473,0.02738,0.027977,0.029877,0.033405000000000004,0.010512,0.010666,0.016574000000000002,0.027793
3.8,95.4,50,NF,32.38,1417.320706,22.572309683816076,IT,CEL,0.043535,0.047574,0.032941000000000005,0.043663,0.045984,0.061918,0.074026,0.033089,0.041837,0.058475,0.079868
3.8,213.6,50,NF,32.38,1514.470146,22.572309683816076,IT,TIP,-0.0029920000000000003,0.002545,0.002671,0.002995,0.0032270000000000003,0.003364,0.004164999999999999,0.002674,0.002725,0.0043630000000000006,0.005743
4.0,86.3,50,NF,8.2,832.288417,22.572309683816076,IT,PZUN,0.056939,0.036916,0.023213,0.056951,0.05998600000000001,0.062326,0.06969700000000001,0.023465,0.093284,0.055178,0.05087
4.0,99.3,50,NF,8.2,919.821183,22.572309683816076,IT,ACER,0.087836,-0.095229,0.036578,0.087852,0.08784600000000001,0.088139,0.09407,0.036623,0.037208,0.050941,0.079583
4.0,222.3,50,NF,8.2,1318.656565,22.572309683816076,IT,BSSO,0.004085,-0.004425999999999999,0.002977,0.004086,0.004189,0.004331000000000001,0.004482,0.002979,0.003113,0.003251,0.003106
4.0,64.1,50,NF,8.2,432.00906100000003,22.572309683816076,IT,BULG,-0.202985,0.301322,0.087685,0.202986,0.212109,0.237253,0.335402,0.087686,0.093144,0.145617,0.16427999999999998
4.0,144.7,50,NF,8.2,391.524994,22.572309683816076,IT,CAFE,0.020173,0.017385,0.010252,0.020267,0.021966,0.022162,0.022045,0.010276,0.013571,0.011231,0.011842
4.0,72.5,50,NF,8.2,314.973657,22.572309683816076,IT,CAR1,0.199677,0.244138,0.164603,0.200002,0.202073,0.22935300000000006,0.440371,0.164772,0.17548699999999998,0.202305,0.347423
4.0,65.8,50,NF,8.2,399.000298,22.572309683816076,IT,CELI,0.063332,-0.07166499999999999,-0.044264,0.063361,0.07047,0.081317,0.120842,0.044646,0.055433,0.135758,0.132104
4.0,144.6,50,NF,8.2,330.32207400000004,22.572309683816076,IT,JOPP,-0.044284,0.054465,-0.02131,0.044458,0.049411,0.088706,0.123918,0.021428,0.03149,0.058242,0.044943
4.0,99.7,50,NF,8.2,373.388676,22.572309683816076,IT,LTRZ,-0.052980999999999986,-0.06292400000000001,0.035479000000000004,0.053045,0.057942,0.102907,0.142046,0.036086,0.060103,0.074666,0.104076
4.0,53.3,50,NF,8.2,1111.920017,22.572309683816076,IT,MCEL,-0.317768,-0.199942,0.12603699999999998,0.318161,0.332979,0.375428,0.604585,0.12645,0.137035,0.21708,0.270505
4.0,52.9,50,NF,8.2,303.608847,22.572309683816076,IT,MGR,0.263251,-0.394485,0.203221,0.26413200000000003,0.274387,0.331249,0.478499,0.204017,0.218535,0.309551,0.434124
4.0,181.3,50,NF,8.2,413.23605200000003,22.572309683816076,IT,MOCO,-0.005458,-0.003348,-0.003109,0.0054670000000000005,0.005907,0.005856,0.006184,0.003121,0.003429,0.003327,0.003146
4.0,165.8,50,NF,8.2,719.9260820000001,22.572309683816076,IT,MRB1,0.019703,-0.020096,0.009339,0.019804,0.021742,0.026907,0.040493,0.009344,0.010806,0.013039,0.023752
4.0,108.0,50,NF,8.2,767.570529,22.572309683816076,IT,MRLC,0.021933,-0.034827,-0.012305,0.021948,0.022393,0.023431,0.030406,0.012315,0.012761,0.015740999999999998,0.024992
4.0,201.8,50,NF,8.2,556.334935,22.572309683816076,IT,MSAG,0.012136,-0.031649000000000004,-0.007719,0.012172,0.013008,0.015488,0.022674,0.007743000000000002,0.008626,0.014282,0.018011000000000003
4.0,77.4,50,NF,8.2,356.084331,22.572309683816076,IT,PIPA,-0.06786299999999999,-0.040999,-0.035211,0.067939,0.070939,0.072139,0.087618,0.035237,0.038874,0.04734,0.096087
4.0,163.8,50,NF,8.2,550.481595,22.572309683816076,IT,PLAC,0.018166,-0.019826,0.012063,0.018173,0.018917,0.018687,0.021326,0.012065,0.012486,0.014686,0.023016
4.0,21.9,50,NF,8.2,391.323466,22.572309683816076,IT,SALB,1.958038,1.727914,1.141411,1.96993,2.08829,3.08017,3.75403,1.14565,1.42485,2.27926,2.47326
4.0,108.8,50,NF,8.2,364.3523,22.572309683816076,IT,SERS,-0.028967000000000007,-0.024275,0.018181,0.028967000000000007,0.03086,0.029607,0.032925,0.018205,0.021194,0.03443,0.046275
4.0,150.3,50,NF,8.2,853.0186689999999,22.572309683816076,IT,SGTA,-0.012406,0.010073,0.005763,0.012469,0.013955,0.01494,0.015864,0.005765999999999999,0.009277,0.0075629999999999985,0.008015999999999999
4.0,36.7,50,NF,8.2,515.7367929999999,22.572309683816076,IT,SIRI,0.660365,0.8381040000000001,0.34575,0.660958,0.693893,0.8672479999999999,0.970952,0.349014,0.388507,0.598332,0.779262
4.0,136.3,50,NF,8.2,726.922688,22.572309683816076,IT,SNAL,-0.035813,-0.026533,0.016947,0.03582,0.036356,0.037638,0.038151,0.016964,0.018167,0.017706,0.017897999999999997
4.0,9.8,50,NF,8.2,390.933606,22.572309683816076,IT,T0701,22.541557,27.006124,7.151026,22.5456,32.503,45.2274,71.1252,7.1957,12.4241,28.6177,21.4353
4.0,123.9,50,NF,8.2,494.614922,22.572309683816076,IT,VULT,0.026916,-0.035931,-0.016611,0.026941000000000003,0.032321,0.030197,0.043078,0.016653,0.019215,0.020467,0.026421
4.0,182.8,50,NF,8.2,790.1021139999999,22.572309683816076,IT,CEL,-0.010699,-0.012725,-0.010745,0.010717,0.01161,0.014522,0.019702,0.010833,0.011955,0.025891,0.028783
4.0,25.8,50,NF,8.2,419.203571,22.572309683816076,IT,CUC,-0.892133,-0.554592,0.50869,0.894307,0.987916,1.98964,2.75722,0.512883,0.652791,1.04401,1.22584
4.0,98.4,50,NF,8.2,846.8505869999999,22.572309683816076,IT,TIP,0.014394999999999996,-0.017147,0.009956,0.0144,0.014525,0.015034,0.017072,0.009956,0.010778,0.014491,0.0256
3.6,178.6,50,TF,10.0,335.974567,22.572309683816076,IT,FUSIO,-0.06429,0.04802,0.055279,0.064488,0.067879,0.103013,0.180972,0.05538,0.057613,0.08487,0.104739
3.6,190.7,50,TF,10.0,618.0,22.572309683816076,IT,SBUA2,-0.070422,0.058423,-0.03113,0.07053200000000001,0.07624299999999999,0.093728,0.140786,0.031186,0.038456,0.050269,0.06393099999999999
3.6,190.8,50,TF,10.0,1563.0,22.572309683816076,IT,SBUB,-0.016822999999999998,0.016605,0.012413,0.016844,0.017707,0.022716,0.023211,0.012419,0.014263,0.015808000000000003,0.025021
3.6,113.6,50,TF,10.0,464.852233,22.572309683816076,IT,SCEL,-0.333662,0.272986,-0.121201,0.336474,0.386699,0.558643,0.700335,0.12188,0.166891,0.22458000000000006,0.244136
3.6,130.0,50,TF,10.0,380.94691,22.572309683816076,IT,SCUC,-0.31306300000000004,0.22944,-0.21847,0.313066,0.325466,0.478659,0.961527,0.219114,0.253213,0.382121,0.6649390000000001
3.6,156.1,50,TF,10.0,304.0,22.572309683816076,IT,SLOP,-0.11337,0.146825,-0.126574,0.113495,0.201257,0.176626,0.214697,0.132106,0.24777,0.193907,0.220349
3.6,190.6,50,TF,10.0,620.0,22.572309683816076,IT,SLTM2,0.041738,-0.044532,0.041837,0.041754,0.042966,0.05381,0.061915,0.042064,0.0468,0.078718,0.113843
3.6,110.9,50,TF,10.0,697.619371,25.654998878124243,IT,STSP,-0.295178,-0.346268,-0.195299,0.295272,0.32818800000000004,0.5866,0.498488,0.195801,0.207122,0.330908,0.363324
3.6,145.1,50,TF,10.0,486.0,35.045228823412366,IT,SVAM,-0.189587,-0.135115,-0.085453,0.190031,0.213211,0.206533,0.292871,0.085475,0.093799,0.278695,0.207549
3.6,123.8,50,TF,10.0,819.664963,28.543156583656806,IT,SZER,-0.234799,-0.156994,-0.073022,0.235517,0.258524,0.305388,0.481241,0.073086,0.087494,0.149491,0.21124
3.6,131.6,50,TF,10.0,361.436598,28.543156583656806,IT,VDL,0.06203300000000001,0.078679,-0.071891,0.06212300000000001,0.069086,0.092967,0.083229,0.071975,0.08225199999999999,0.086645,0.14413199999999998
3.6,163.0,50,TF,10.0,302.057214,29.914875518521193,IT,FIVI,0.041371,0.046956,-0.063572,0.042116,0.06239,0.184563,0.104407,0.064292,0.126105,0.22127,0.168777
3.6,204.2,50,TF,10.0,309.702521,29.914875518521193,IT,ACQ,-0.13431700000000002,-0.145169,-0.051679,0.13477999999999998,0.156842,0.26302800000000004,0.323075,0.052176,0.092327,0.21655500000000005,0.137699
3.6,68.2,50,TF,10.0,504.92581399999995,29.914875518521193,IT,APR,0.13427,-0.150725,0.196252,0.13601,0.367493,0.389441,0.325162,0.197936,0.474606,0.444382,0.487246
3.6,222.5,50,TF,10.0,829.0,29.914875518521193,IT,BGR,-0.020006,0.023097,-0.015242,0.020542,0.027107,0.024498,0.026937,0.015356,0.017444,0.016004,0.018418
3.6,43.7,50,TF,10.0,1305.613413,29.914875518521193,IT,BNO,0.570497,0.492367,-0.480328,0.570524,0.770814,1.46521,1.43828,0.48034,0.804072,1.25481,1.18184
3.6,32.6,50,TF,10.0,297.984782,29.914875518521193,IT,BRE,4.849792,5.136786,1.933763,4.92699,5.74447,11.9081,22.9847,1.94569,2.97238,5.74032,7.20494
3.6,144.6,50,TF,10.0,549.852458,29.914875518521193,IT,BVT,-0.049522,-0.057416,-0.039016,0.049523000000000005,0.056437,0.06254900000000001,0.1074,0.039219,0.050274,0.050011,0.058739
3.6,191.3,50,TF,10.0,651.38501,29.914875518521193,IT,CME,0.055016,0.07311799999999999,0.041632,0.055159000000000014,0.072141,0.100225,0.116529,0.041677,0.052871,0.055302,0.073314
3.6,98.4,50,TF,10.0,539.034034,29.914875518521193,IT,CRP,0.419891,0.478372,-0.241829,0.42487,0.5784020000000001,1.03004,1.7683099999999998,0.242305,0.564858,0.815913,0.605524
3.6,179.1,50,TF,10.0,292.0,29.914875518521193,IT,FAZ,-0.15277000000000002,-0.135897,0.0803,0.15626800000000002,0.461554,0.353666,0.24375500000000005,0.082113,0.176799,0.251255,0.254714
3.6,3.9,50,TF,10.0,597.891754,29.914875518521193,IT,GAI,-53.160692,45.564461,-22.754128,53.1619,69.5547,100.663,170.31099999999995,22.7611,45.7133,58.8041,72.2048
3.6,217.0,50,TF,10.0,568.0,29.787496203330882,IT,MCS,-0.055051,-0.06439,0.031579,0.055228999999999986,0.155882,0.090142,0.07058099999999999,0.032978,0.086838,0.046418,0.056233000000000005
3.6,22.1,50,TF,10.0,430.0,25.654998878124243,IT,MLC,-6.307475,-6.975828,2.853631,6.31251,10.6933,10.2085,27.9993,2.88072,7.225910000000002,9.33357,9.31634
3.6,187.9,50,TF,10.0,361.436598,35.045228823412366,IT,SPP,0.130123,-0.14088399999999998,-0.092928,0.130421,0.142193,0.166433,0.309359,0.093335,0.110963,0.160487,0.224054
3.6,213.7,50,TF,10.0,486.0,56.88305331528247,IT,STF,0.015362,-0.016102,0.0126,0.015506,0.015237,0.018117,0.021896,0.012701,0.015314,0.015542,0.01944
3.6,97.6,50,TF,10.0,684.436239,28.120031315866036,IT,ASOL,-0.649566,0.552846,0.350246,0.649917,0.6702319999999999,0.811237,1.38564,0.35102300000000003,0.4437640000000001,1.00814,0.995108
3.6,177.1,50,TF,10.0,361.436598,27.1762919854006,IT,BDI,0.034283,-0.034668,-0.018048,0.034287,0.041132,0.056524,0.111012,0.018116,0.028491,0.061003,0.054267
3.6,137.5,50,TF,10.0,816.166285,35.045228823412366,IT,BOB,0.051694,-0.077947,0.040049,0.051806,0.057641,0.091241,0.126356,0.040233,0.04408,0.065981,0.077539
3.6,93.2,50,TF,10.0,925.130666,36.78445280618074,IT,BORM,-0.257852,0.152311,-0.232751,0.259689,0.30035100000000003,0.421778,0.602982,0.233048,0.311259,0.622496,0.7784770000000001
3.6,149.3,50,TF,10.0,116.0,36.78445280618074,IT,CMPO,0.135389,-0.153571,0.062151,0.135401,0.164823,0.179474,0.218349,0.062637,0.083967,0.08405900000000001,0.117145
3.6,35.5,50,TF,10.0,924.818134,36.78445280618074,IT,CNCS,0.970097,0.93446,0.503441,0.975743,1.0509700000000002,1.84791,1.61457,0.5054609999999999,0.940866,1.92725,1.31435
3.6,106.7,50,TF,10.0,738.0455440000001,26.09665234456518,IT,CRND,-0.480228,0.461959,-0.246796,0.480785,0.5160020000000001,1.1278700000000002,1.0512,0.246934,0.378726,0.570462,0.822019
3.6,108.1,50,TF,10.0,184.0,26.09665234456518,IT,FERS,-0.574421,-0.4815930000000001,0.301471,0.578942,0.644176,0.926247,1.50249,0.303026,0.5233,0.776658,0.978731
3.6,137.2,50,TF,10.0,361.436598,26.09665234456518,IT,FRE8,0.23468200000000006,-0.164993,-0.13281700000000002,0.23502,0.249456,0.395436,0.728846,0.134325,0.185974,0.241106,0.285375
3.6,47.7,50,TF,10.0,819.664963,25.113428101114895,IT,LEOD,-0.749866,-0.680609,0.269896,0.751161,0.811527,1.13507,1.3929200000000002,0.270916,0.548529,0.727011,0.5635979999999999
3.6,75.1,50,TF,10.0,361.436598,29.096543473630565,IT,MDI,0.228052,0.271095,-0.23764,0.229302,0.30656,0.4629140000000001,0.596256,0.237804,0.254406,0.423076,0.564102
3.6,57.1,50,TF,10.0,237.0,30.69067215503794,IT,MNTV,0.383218,-0.40282,0.371338,0.385433,0.457191,1.05248,1.22316,0.372392,0.689329,1.12941,1.27539
3.6,116.2,50,TF,10.0,816.166285,30.69067215503794,IT,MODE,0.579504,0.212999,0.33623600000000003,0.579597,0.619133,0.632731,1.13451,0.337339,0.445508,0.838483,0.823095
3.6,160.8,50,TF,10.0,924.818134,30.69067215503794,IT,MTRZ,-0.049393,-0.063106,-0.024694,0.049401,0.051685,0.054762,0.063412,0.024718,0.025512,0.038587,0.037582
3.6,87.3,50,TF,10.0,208.0,29.53436242947644,IT,NDIM,-0.788719,-0.63043,0.294748,0.789397,0.8817790000000001,1.49258,1.7184400000000002,0.295042,0.470645,1.00285,1.26257
3.6,55.3,50,TF,10.0,264.0,30.953716454141567,IT,OPPE,-1.1633440000000002,-1.4412120000000002,-0.869065,1.1931,1.8502,3.95773,3.11843,0.8702540000000001,1.94076,3.2429,2.71696
3.6,63.8,50,TF,10.0,816.166285,30.953716454141567,IT,ORZI,0.189637,0.157905,-0.112885,0.189686,0.209526,0.26359,0.343874,0.112887,0.146542,0.31161300000000003,0.205313
3.6,31.7,50,TF,10.0,924.818134,30.953716454141567,IT,ROVR,-2.845101,8.326402,1.662227,2.84768,3.5037300000000005,6.35475,7.3103,1.66248,2.25912,3.3787300000000005,3.4289400000000003
3.6,11.8,50,TF,10.0,302.057214,26.60260708146883,IT,SALO,6.731112,-7.98982,-5.836458,6.75525,8.544260000000001,17.6852,12.718,5.88407,9.63903,10.4913,11.8652
3.6,73.6,50,TF,10.0,321.0,26.60260708146883,IT,SANR,1.2290219999999998,-1.201501,-0.347935,1.23032,1.65491,3.51513,3.68332,0.350547,0.8344719999999999,1.23652,1.1529200000000002
3.6,70.1,50,TF,10.0,339.342452,26.60260708146883,IT,SBPO,-1.500337,1.466305,0.32892,1.53613,2.33587,4.61284,6.14567,0.332756,0.841427,1.15867,0.8871030000000001
3.6,87.1,50,TF,10.0,309.702521,26.60260708146883,IT,SERM,0.195244,0.241657,-0.118465,0.197178,0.261969,0.387727,0.435251,0.123469,0.390246,0.316409,0.305944
3.6,41.3,50,TF,10.0,418.851523,26.60260708146883,IT,TREG,-4.359684,7.906749,-2.138356,4.40104,7.0207,13.4099,9.26176,2.1871400000000003,4.86776,6.92207,4.87386
3.6,12.7,50,TF,10.0,657.864226,26.60260708146883,IT,VOBA,9.104577,-9.264339,-5.250938,9.14685,10.7383,24.0075,34.6714,5.351369999999998,9.14258,12.823,22.6582
3.6,68.0,50,TF,10.0,361.436598,27.46775721184841,IT,ZOVE,-0.570623,0.766911,0.448257,0.5720109999999999,1.19688,1.7338900000000002,1.62085,0.45742,1.31315,1.40569,1.83619
3.6,136.6,50,TF,10.0,816.166285,26.773429190944697,IT,TUE,0.125977,0.11435,-0.063204,0.125978,0.136941,0.192108,0.281878,0.06353500000000001,0.090746,0.111321,0.16453099999999998
3.6,167.7,50,TF,10.0,819.664963,35.045228823412366,IT,VLC,-0.016107,-0.016782,-0.011751,0.016124,0.019127,0.022288,0.030973,0.011764,0.013964,0.037254,0.025718
3.6,182.0,50,TF,10.0,361.436598,35.045228823412366,IT,PURA,0.045475,-0.07950700000000001,0.035429,0.045494,0.051184,0.059094000000000015,0.106464,0.035453,0.038034,0.052637,0.062917
4.1,45.5,50,NF,17.5,334.746747,35.045228823412366,IT,FIVI,1.346549,-1.542638,-1.17619,1.34794,1.41675,1.64366,3.80902,1.17624,1.6633,1.64858,3.06744
4.1,186.8,50,NF,17.5,939.1317539999999,35.045228823412366,IT,ACQ,-0.080763,-0.065062,-0.032103,0.081083,0.086685,0.106398,0.14264200000000002,0.032251,0.043543,0.095773,0.078665
4.1,15.6,50,NF,17.5,399.226597,35.045228823412366,IT,BGL,-4.017806,3.882191,3.378472,4.0192,5.27382,10.0144,16.0678,3.3992,5.04801,7.18043,8.16282
4.1,108.9,50,NF,17.5,829.0,35.045228823412366,IT,BGR,0.09436,-0.127091,0.088394,0.094968,0.105373,0.123978,0.155053,0.088397,0.090226,0.095297,0.146025
4.1,205.5,50,NF,17.5,1432.266876,35.045228823412366,IT,BNO,0.011921,-0.013818,0.011811,0.011971,0.015698,0.016736,0.025671,0.011849,0.014027,0.021176,0.018877
4.1,47.1,50,NF,17.5,1259.828346,35.045228823412366,IT,BRB,-2.550245,-2.417435,1.437573,2.55028,2.68383,5.26353,7.068810000000001,1.43846,1.71968,2.01385,2.89445
4.1,35.7,50,NF,17.5,410.0,26.20824862247044,IT,BRM,-5.1638449999999985,-3.533363,-2.862021,5.20324,8.60488,13.5825,10.2049,2.86219,5.88831,12.5993,7.0007100000000015
4.1,69.5,50,NF,17.5,334.746747,26.20824862247044,IT,BRR,0.379678,-0.461327,-0.195799,0.380781,0.400248,0.533255,0.578034,0.196066,0.241661,0.250411,0.389368
4.1,87.1,50,NF,17.5,939.1317539999999,26.20824862247044,IT,BVT,-0.240907,-0.231433,0.155102,0.241028,0.263855,0.323999,0.515495,0.155166,0.166546,0.183725,0.215234
4.1,151.0,50,NF,17.5,316.0,27.94061750101081,IT,CCT,0.149554,0.096025,0.07499199999999999,0.149607,0.152925,0.158877,0.16023900000000002,0.075445,0.096267,0.199111,0.13401
4.1,34.9,50,NF,17.5,684.436239,29.787496203330882,IT,CME,-1.600798,2.051099,0.814437,1.60095,3.14816,3.53262,3.30912,0.8358639999999999,2.41264,2.33972,1.95347
4.1,20.9,50,NF,17.5,513.523191,29.158689414422525,IT,CNF,-2.967159,3.64334,1.938127,2.96722,3.73718,8.6353,6.12901,1.94132,2.83217,4.09201,4.70215
4.1,75.4,50,NF,17.5,325.321856,27.1762919854006,IT,CRP,0.437856,-0.240175,0.13088,0.4385,0.436808,0.471512,0.550809,0.131231,0.15832100000000002,0.237185,0.38735
4.1,45.5,50,NF,17.5,635.5370019999999,27.1762919854006,IT,CRR,-2.165314,1.933105,-1.484557,2.16535,3.77875,3.56905,6.54786,1.48928,2.76086,5.00146,4.75823
4.1,125.6,50,NF,17.5,541.0,27.1762919854006,IT,CSN,0.161315,-0.122974,0.060049,0.161937,0.174951,0.196804,0.205086,0.06039600000000001,0.096363,0.101761,0.115251
4.1,134.3,50,NF,17.5,925.130666,26.20824862247044,IT,CVM,-0.017881,0.023287,0.018087,0.017904,0.029208,0.021802,0.03892,0.018288,0.022642,0.032433,0.080699
4.1,99.4,50,NF,17.5,292.0,26.20824862247044,IT,FAZ,-0.359082,0.312815,0.097996,0.359552,0.937728,0.409379,0.4966,0.101903,0.246924,0.202506,0.24882
4.1,60.8,50,NF,17.5,861.645389,32.32733472234952,IT,FIE,0.5339010000000001,0.337919,0.31017100000000003,0.540028,0.724878,1.14248,1.35064,0.312293,0.382295,0.558254,0.555063
4.1,45.2,50,NF,17.5,509.0,25.382769150743904,IT,FVZ,1.7859740000000002,-1.57158,0.6634329999999999,1.79269,1.87784,2.52814,3.7014,0.672496,1.1297,1.99881,1.85992
4.1,212.0,50,NF,17.5,819.664963,25.709794185434287,IT,GNU,-0.015295,0.013908000000000002,0.008459999999999999,0.015309,0.017782,0.020557,0.033224000000000004,0.008475,0.01179,0.012046,0.015888
4.1,115.9,50,NF,17.5,568.0,25.709794185434287,IT,MCS,0.103533,-0.085941,0.046978,0.104286,0.114846,0.109146,0.179288,0.047264,0.054663,0.079465,0.13406600000000002
4.1,150.9,50,NF,17.5,227.0,27.06057372140953,IT,MNS,0.07234600000000001,-0.10604,-0.048552,0.072628,0.081166,0.106149,0.139491,0.048718,0.052891,0.080011,0.08642999999999999
